split,image,label,num_boxes,width,height
train,data/preprocessed_detection/train/images/train_40_png.rf.a8f9075a108286a23e388f5d8e728486.jpg,data/preprocessed_detection/train/labels/train_40_png.rf.a8f9075a108286a23e388f5d8e728486.txt,28,2048,947
train,data/preprocessed_detection/train/images/train_410_png.rf.0625d571c126dd6dfb2432baea1f02a1.jpg,data/preprocessed_detection/train/labels/train_410_png.rf.0625d571c126dd6dfb2432baea1f02a1.txt,29,2048,920
train,data/preprocessed_detection/train/images/train_410_png.rf.4e6deab03ce332aee80d618371f121b8.jpg,data/preprocessed_detection/train/labels/train_410_png.rf.4e6deab03ce332aee80d618371f121b8.txt,29,2048,920
train,data/preprocessed_detection/train/images/train_410_png.rf.58335522a05734160a4aaba079ae47dc.jpg,data/preprocessed_detection/train/labels/train_410_png.rf.58335522a05734160a4aaba079ae47dc.txt,29,2048,920
train,data/preprocessed_detection/train/images/train_411_png.rf.1207975761e59c86e1594b18bc1fc3a3.jpg,data/preprocessed_detection/train/labels/train_411_png.rf.1207975761e59c86e1594b18bc1fc3a3.txt,31,2048,968
train,data/preprocessed_detection/train/images/train_411_png.rf.30a8e330c7d919e2e48f5a8757f8713d.jpg,data/preprocessed_detection/train/labels/train_411_png.rf.30a8e330c7d919e2e48f5a8757f8713d.txt,31,2048,968
train,data/preprocessed_detection/train/images/train_411_png.rf.bc5b6f2b4bdabaf4434f2773ce0b9851.jpg,data/preprocessed_detection/train/labels/train_411_png.rf.bc5b6f2b4bdabaf4434f2773ce0b9851.txt,31,2048,968
train,data/preprocessed_detection/train/images/train_413_png.rf.394d0b436afa23d28131aee5b6c33b66.jpg,data/preprocessed_detection/train/labels/train_413_png.rf.394d0b436afa23d28131aee5b6c33b66.txt,23,2048,917
train,data/preprocessed_detection/train/images/train_413_png.rf.8dba908747071464b3060fb340279e0b.jpg,data/preprocessed_detection/train/labels/train_413_png.rf.8dba908747071464b3060fb340279e0b.txt,23,2048,917
train,data/preprocessed_detection/train/images/train_413_png.rf.ee5d28cfd31f067a3cc5dc999cd0ea83.jpg,data/preprocessed_detection/train/labels/train_413_png.rf.ee5d28cfd31f067a3cc5dc999cd0ea83.txt,23,2048,917
train,data/preprocessed_detection/train/images/train_414_png.rf.4a43096244d9bb39a04fb9bc36d6fdf7.jpg,data/preprocessed_detection/train/labels/train_414_png.rf.4a43096244d9bb39a04fb9bc36d6fdf7.txt,29,2047,965
train,data/preprocessed_detection/train/images/train_414_png.rf.9efadb4127be6d256d8138a7cf25a86b.jpg,data/preprocessed_detection/train/labels/train_414_png.rf.9efadb4127be6d256d8138a7cf25a86b.txt,29,2047,965
train,data/preprocessed_detection/train/images/train_414_png.rf.cf2e67aeb3889033f4152b4ee32c425d.jpg,data/preprocessed_detection/train/labels/train_414_png.rf.cf2e67aeb3889033f4152b4ee32c425d.txt,29,2047,965
train,data/preprocessed_detection/train/images/train_416_png.rf.520e91cd116ba463b90c8809b1740ca9.jpg,data/preprocessed_detection/train/labels/train_416_png.rf.520e91cd116ba463b90c8809b1740ca9.txt,26,2047,962
train,data/preprocessed_detection/train/images/train_416_png.rf.a7a75e46088f1af4f3fb32037bd10573.jpg,data/preprocessed_detection/train/labels/train_416_png.rf.a7a75e46088f1af4f3fb32037bd10573.txt,26,2047,962
train,data/preprocessed_detection/train/images/train_416_png.rf.bfab87961ef0e62ca7b0cc60f2695dee.jpg,data/preprocessed_detection/train/labels/train_416_png.rf.bfab87961ef0e62ca7b0cc60f2695dee.txt,26,2047,962
train,data/preprocessed_detection/train/images/train_419_png.rf.0a9ffbbb0c5593a2d395c58bb4fe5844.jpg,data/preprocessed_detection/train/labels/train_419_png.rf.0a9ffbbb0c5593a2d395c58bb4fe5844.txt,25,2048,981
train,data/preprocessed_detection/train/images/train_419_png.rf.be3c983455f45aa66d67cd7e4297a76e.jpg,data/preprocessed_detection/train/labels/train_419_png.rf.be3c983455f45aa66d67cd7e4297a76e.txt,25,2048,981
train,data/preprocessed_detection/train/images/train_419_png.rf.cf74e68bb8dc613043aaacb65a8ad65a.jpg,data/preprocessed_detection/train/labels/train_419_png.rf.cf74e68bb8dc613043aaacb65a8ad65a.txt,25,2048,981
train,data/preprocessed_detection/train/images/train_420_png.rf.5034ca5264cc5398c94508b6bff65b97.jpg,data/preprocessed_detection/train/labels/train_420_png.rf.5034ca5264cc5398c94508b6bff65b97.txt,23,2048,1073
train,data/preprocessed_detection/train/images/train_420_png.rf.5fc0840b1a4567ff459b2c387641f986.jpg,data/preprocessed_detection/train/labels/train_420_png.rf.5fc0840b1a4567ff459b2c387641f986.txt,23,2048,1073
train,data/preprocessed_detection/train/images/train_420_png.rf.ed7730d2f816ec316eb90c4ed801ac02.jpg,data/preprocessed_detection/train/labels/train_420_png.rf.ed7730d2f816ec316eb90c4ed801ac02.txt,23,2048,1073
train,data/preprocessed_detection/train/images/train_422_png.rf.c4b35cd4567c45c95280b628c4306071.jpg,data/preprocessed_detection/train/labels/train_422_png.rf.c4b35cd4567c45c95280b628c4306071.txt,32,2048,930
train,data/preprocessed_detection/train/images/train_422_png.rf.e1e214f663b5886c77f28601f59dad8a.jpg,data/preprocessed_detection/train/labels/train_422_png.rf.e1e214f663b5886c77f28601f59dad8a.txt,32,2048,930
train,data/preprocessed_detection/train/images/train_422_png.rf.e618d4b25a59fc29b20a659d776b3284.jpg,data/preprocessed_detection/train/labels/train_422_png.rf.e618d4b25a59fc29b20a659d776b3284.txt,32,2048,930
train,data/preprocessed_detection/train/images/train_424_png.rf.1fd1c8e2b9843b89f54aea3704c7d7f5.jpg,data/preprocessed_detection/train/labels/train_424_png.rf.1fd1c8e2b9843b89f54aea3704c7d7f5.txt,30,2048,938
train,data/preprocessed_detection/train/images/train_424_png.rf.a86953ed6a9611c2fb8e58f8f4ee4de7.jpg,data/preprocessed_detection/train/labels/train_424_png.rf.a86953ed6a9611c2fb8e58f8f4ee4de7.txt,30,2048,938
train,data/preprocessed_detection/train/images/train_424_png.rf.afb21ce50e57ef93f99889afef51dc22.jpg,data/preprocessed_detection/train/labels/train_424_png.rf.afb21ce50e57ef93f99889afef51dc22.txt,30,2048,938
train,data/preprocessed_detection/train/images/train_425_png.rf.095ca972324f9ca07bd444ac3d95ebe3.jpg,data/preprocessed_detection/train/labels/train_425_png.rf.095ca972324f9ca07bd444ac3d95ebe3.txt,19,2048,950
train,data/preprocessed_detection/train/images/train_425_png.rf.4dee42c089dc525b6d4c8d698cb8775b.jpg,data/preprocessed_detection/train/labels/train_425_png.rf.4dee42c089dc525b6d4c8d698cb8775b.txt,19,2048,950
train,data/preprocessed_detection/train/images/train_425_png.rf.dc4a83207e880d1345e3f10312f1055b.jpg,data/preprocessed_detection/train/labels/train_425_png.rf.dc4a83207e880d1345e3f10312f1055b.txt,19,2048,950
train,data/preprocessed_detection/train/images/train_427_png.rf.7495df28e5c96d38e3c2bbe8b964ede6.jpg,data/preprocessed_detection/train/labels/train_427_png.rf.7495df28e5c96d38e3c2bbe8b964ede6.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_427_png.rf.b4d8087c64a72448f150186e7d313fa6.jpg,data/preprocessed_detection/train/labels/train_427_png.rf.b4d8087c64a72448f150186e7d313fa6.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_427_png.rf.c2194028aee0a656d2a085ed526c66eb.jpg,data/preprocessed_detection/train/labels/train_427_png.rf.c2194028aee0a656d2a085ed526c66eb.txt,32,2048,1073
train,data/preprocessed_detection/train/images/train_428_png.rf.5c3340d3f0dfb483c55f9d2643b09e1e.jpg,data/preprocessed_detection/train/labels/train_428_png.rf.5c3340d3f0dfb483c55f9d2643b09e1e.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_428_png.rf.a10059cbea52e7ec05ac542fd4d9baa3.jpg,data/preprocessed_detection/train/labels/train_428_png.rf.a10059cbea52e7ec05ac542fd4d9baa3.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_428_png.rf.fbc5eff903da68b5823ba985778ed3e9.jpg,data/preprocessed_detection/train/labels/train_428_png.rf.fbc5eff903da68b5823ba985778ed3e9.txt,28,2048,908
train,data/preprocessed_detection/train/images/train_429_png.rf.7a7f3a0169564930eba7c55230707cc7.jpg,data/preprocessed_detection/train/labels/train_429_png.rf.7a7f3a0169564930eba7c55230707cc7.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_429_png.rf.a9fdac2ec4f5fddafcde7191672a0931.jpg,data/preprocessed_detection/train/labels/train_429_png.rf.a9fdac2ec4f5fddafcde7191672a0931.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_429_png.rf.db63f245cc15761bcce44cf673b783aa.jpg,data/preprocessed_detection/train/labels/train_429_png.rf.db63f245cc15761bcce44cf673b783aa.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_431_png.rf.0a4acd31bdc5b5563336034b2da70aca.jpg,data/preprocessed_detection/train/labels/train_431_png.rf.0a4acd31bdc5b5563336034b2da70aca.txt,32,2048,901
train,data/preprocessed_detection/train/images/train_431_png.rf.69e03e92161bdbb68fea48ef867566a8.jpg,data/preprocessed_detection/train/labels/train_431_png.rf.69e03e92161bdbb68fea48ef867566a8.txt,32,2048,901
train,data/preprocessed_detection/train/images/train_431_png.rf.e3bc985c72a9d0cff856b82e1b0f3293.jpg,data/preprocessed_detection/train/labels/train_431_png.rf.e3bc985c72a9d0cff856b82e1b0f3293.txt,32,2048,901
train,data/preprocessed_detection/train/images/train_435_png.rf.3c5fd6871e9795ca2d40f4c325f60b86.jpg,data/preprocessed_detection/train/labels/train_435_png.rf.3c5fd6871e9795ca2d40f4c325f60b86.txt,29,2048,966
train,data/preprocessed_detection/train/images/train_435_png.rf.832790a5719e8a697470ccb26407a051.jpg,data/preprocessed_detection/train/labels/train_435_png.rf.832790a5719e8a697470ccb26407a051.txt,29,2048,966
train,data/preprocessed_detection/train/images/train_435_png.rf.e7560689e5c2ed726d4bd8326896b98b.jpg,data/preprocessed_detection/train/labels/train_435_png.rf.e7560689e5c2ed726d4bd8326896b98b.txt,29,2048,966
train,data/preprocessed_detection/train/images/train_436_png.rf.1b306b1f02201a02dc4ca933b3aeb32c.jpg,data/preprocessed_detection/train/labels/train_436_png.rf.1b306b1f02201a02dc4ca933b3aeb32c.txt,21,2048,950
train,data/preprocessed_detection/train/images/train_436_png.rf.7ddde6c3d5ca042a47809dd7e3abd69f.jpg,data/preprocessed_detection/train/labels/train_436_png.rf.7ddde6c3d5ca042a47809dd7e3abd69f.txt,21,2048,950
train,data/preprocessed_detection/train/images/train_436_png.rf.8d7a89867c0dc6845a2df7a850958421.jpg,data/preprocessed_detection/train/labels/train_436_png.rf.8d7a89867c0dc6845a2df7a850958421.txt,21,2048,950
train,data/preprocessed_detection/train/images/train_437_png.rf.04cd4102c2b49b321824f7df72c6287c.jpg,data/preprocessed_detection/train/labels/train_437_png.rf.04cd4102c2b49b321824f7df72c6287c.txt,26,2047,980
train,data/preprocessed_detection/train/images/train_437_png.rf.7bd5e55d56479ec830367b136fae0153.jpg,data/preprocessed_detection/train/labels/train_437_png.rf.7bd5e55d56479ec830367b136fae0153.txt,26,2047,980
train,data/preprocessed_detection/train/images/train_437_png.rf.8020ba3b9ef8fab13aeafdedb50b8225.jpg,data/preprocessed_detection/train/labels/train_437_png.rf.8020ba3b9ef8fab13aeafdedb50b8225.txt,26,2047,980
train,data/preprocessed_detection/train/images/train_440_png.rf.5d8ee05a679e9c0c4238e30d61ddd42d.jpg,data/preprocessed_detection/train/labels/train_440_png.rf.5d8ee05a679e9c0c4238e30d61ddd42d.txt,30,2048,922
train,data/preprocessed_detection/train/images/train_440_png.rf.6fec35b2a51e875cb7166e8026c7400e.jpg,data/preprocessed_detection/train/labels/train_440_png.rf.6fec35b2a51e875cb7166e8026c7400e.txt,30,2048,922
train,data/preprocessed_detection/train/images/train_440_png.rf.df2c65d9a80efebd95abda4f62a32cc2.jpg,data/preprocessed_detection/train/labels/train_440_png.rf.df2c65d9a80efebd95abda4f62a32cc2.txt,30,2048,922
train,data/preprocessed_detection/train/images/train_441_png.rf.53acfda9fc4c2526b5c3e2b5c8f7cdba.jpg,data/preprocessed_detection/train/labels/train_441_png.rf.53acfda9fc4c2526b5c3e2b5c8f7cdba.txt,24,2048,942
train,data/preprocessed_detection/train/images/train_441_png.rf.6d8273040c16af705611a96271d2175d.jpg,data/preprocessed_detection/train/labels/train_441_png.rf.6d8273040c16af705611a96271d2175d.txt,24,2048,942
train,data/preprocessed_detection/train/images/train_441_png.rf.83e7b593aba13f49faac818657f3a952.jpg,data/preprocessed_detection/train/labels/train_441_png.rf.83e7b593aba13f49faac818657f3a952.txt,24,2048,942
train,data/preprocessed_detection/train/images/train_442_png.rf.20e9fad7bb960079d6ed81969d7137d9.jpg,data/preprocessed_detection/train/labels/train_442_png.rf.20e9fad7bb960079d6ed81969d7137d9.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_442_png.rf.5c221d5bfd9e906e84271dbd3c7a08a7.jpg,data/preprocessed_detection/train/labels/train_442_png.rf.5c221d5bfd9e906e84271dbd3c7a08a7.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_442_png.rf.7dcaf457aedfaad487a34e8a331c160a.jpg,data/preprocessed_detection/train/labels/train_442_png.rf.7dcaf457aedfaad487a34e8a331c160a.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_446_png.rf.60b607fbdaed3b942f907b5c40883fa7.jpg,data/preprocessed_detection/train/labels/train_446_png.rf.60b607fbdaed3b942f907b5c40883fa7.txt,31,2048,1073
train,data/preprocessed_detection/train/images/train_446_png.rf.86c5a0b61276ac9d3cde33465307fd0a.jpg,data/preprocessed_detection/train/labels/train_446_png.rf.86c5a0b61276ac9d3cde33465307fd0a.txt,31,2048,1073
train,data/preprocessed_detection/train/images/train_446_png.rf.c7509c086d7d62b1507dd1607aec60d7.jpg,data/preprocessed_detection/train/labels/train_446_png.rf.c7509c086d7d62b1507dd1607aec60d7.txt,31,2048,1073
train,data/preprocessed_detection/train/images/train_447_png.rf.0f83cd1f51788971ea3365a6fe0ac059.jpg,data/preprocessed_detection/train/labels/train_447_png.rf.0f83cd1f51788971ea3365a6fe0ac059.txt,32,2048,948
train,data/preprocessed_detection/train/images/train_447_png.rf.40eec826f1b2e023b97987f2924e5446.jpg,data/preprocessed_detection/train/labels/train_447_png.rf.40eec826f1b2e023b97987f2924e5446.txt,32,2048,948
train,data/preprocessed_detection/train/images/train_447_png.rf.f103bed5d5e8d0356291e88fc9ca958c.jpg,data/preprocessed_detection/train/labels/train_447_png.rf.f103bed5d5e8d0356291e88fc9ca958c.txt,32,2048,948
train,data/preprocessed_detection/train/images/train_448_png.rf.71e434b32d1501ad412c86e89817aa2a.jpg,data/preprocessed_detection/train/labels/train_448_png.rf.71e434b32d1501ad412c86e89817aa2a.txt,28,2048,957
train,data/preprocessed_detection/train/images/train_448_png.rf.7712f4b498c8cc2c272eb2219bd0057e.jpg,data/preprocessed_detection/train/labels/train_448_png.rf.7712f4b498c8cc2c272eb2219bd0057e.txt,28,2048,957
train,data/preprocessed_detection/train/images/train_448_png.rf.d17a63a8495fe998650c7e6f04f318d7.jpg,data/preprocessed_detection/train/labels/train_448_png.rf.d17a63a8495fe998650c7e6f04f318d7.txt,28,2048,957
train,data/preprocessed_detection/train/images/train_44_png.rf.5ebcdefa5820714c0bc950fa7995341a.jpg,data/preprocessed_detection/train/labels/train_44_png.rf.5ebcdefa5820714c0bc950fa7995341a.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_44_png.rf.992efbcf07c9537d99961eb161403822.jpg,data/preprocessed_detection/train/labels/train_44_png.rf.992efbcf07c9537d99961eb161403822.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_44_png.rf.da810ac54d9601943925807f75b42c73.jpg,data/preprocessed_detection/train/labels/train_44_png.rf.da810ac54d9601943925807f75b42c73.txt,30,2048,951
train,data/preprocessed_detection/train/images/train_451_png.rf.b4336978abbf2440da36d3f1725e1b7f.jpg,data/preprocessed_detection/train/labels/train_451_png.rf.b4336978abbf2440da36d3f1725e1b7f.txt,30,2048,955
train,data/preprocessed_detection/train/images/train_451_png.rf.bd0e00f582464285e11bf22dfb8124be.jpg,data/preprocessed_detection/train/labels/train_451_png.rf.bd0e00f582464285e11bf22dfb8124be.txt,30,2048,955
train,data/preprocessed_detection/train/images/train_451_png.rf.cee164c5b813f04669d266fc48723202.jpg,data/preprocessed_detection/train/labels/train_451_png.rf.cee164c5b813f04669d266fc48723202.txt,30,2048,955
train,data/preprocessed_detection/train/images/train_453_png.rf.043e2bba40d8c3d31ff94625e9d03814.jpg,data/preprocessed_detection/train/labels/train_453_png.rf.043e2bba40d8c3d31ff94625e9d03814.txt,26,2048,963
train,data/preprocessed_detection/train/images/train_453_png.rf.97298474e724945332c2908886f46ea7.jpg,data/preprocessed_detection/train/labels/train_453_png.rf.97298474e724945332c2908886f46ea7.txt,26,2048,963
train,data/preprocessed_detection/train/images/train_453_png.rf.c715dd3e37ffa08301b7ee676a9118aa.jpg,data/preprocessed_detection/train/labels/train_453_png.rf.c715dd3e37ffa08301b7ee676a9118aa.txt,26,2048,963
train,data/preprocessed_detection/train/images/train_456_png.rf.0c5ae656b0c4cdfef211b54118924fe0.jpg,data/preprocessed_detection/train/labels/train_456_png.rf.0c5ae656b0c4cdfef211b54118924fe0.txt,28,2048,947
train,data/preprocessed_detection/train/images/train_456_png.rf.2a9689cf8821e4a0f75fbe11478a59f5.jpg,data/preprocessed_detection/train/labels/train_456_png.rf.2a9689cf8821e4a0f75fbe11478a59f5.txt,28,2048,947
train,data/preprocessed_detection/train/images/train_456_png.rf.abc598d1a4b9fed29c36ef2427462d43.jpg,data/preprocessed_detection/train/labels/train_456_png.rf.abc598d1a4b9fed29c36ef2427462d43.txt,28,2048,947
train,data/preprocessed_detection/train/images/train_459_png.rf.2b8e21dfbde349fb8620bb80b9d11eb2.jpg,data/preprocessed_detection/train/labels/train_459_png.rf.2b8e21dfbde349fb8620bb80b9d11eb2.txt,23,2048,950
train,data/preprocessed_detection/train/images/train_459_png.rf.8307db0790d053b01a54e883a0ad79e5.jpg,data/preprocessed_detection/train/labels/train_459_png.rf.8307db0790d053b01a54e883a0ad79e5.txt,23,2048,950
train,data/preprocessed_detection/train/images/train_459_png.rf.dc8dbf03cc3385480f50d4978a11a69c.jpg,data/preprocessed_detection/train/labels/train_459_png.rf.dc8dbf03cc3385480f50d4978a11a69c.txt,23,2048,950
train,data/preprocessed_detection/train/images/train_45_png.rf.1a8e46b76fe0855b8a411c4c79545602.jpg,data/preprocessed_detection/train/labels/train_45_png.rf.1a8e46b76fe0855b8a411c4c79545602.txt,27,1976,976
train,data/preprocessed_detection/train/images/train_45_png.rf.b6baac6b46a7fe4f76bc45114e0662cb.jpg,data/preprocessed_detection/train/labels/train_45_png.rf.b6baac6b46a7fe4f76bc45114e0662cb.txt,27,1976,976
train,data/preprocessed_detection/train/images/train_45_png.rf.fcb6c10030a6b277bf6c72036b50fb17.jpg,data/preprocessed_detection/train/labels/train_45_png.rf.fcb6c10030a6b277bf6c72036b50fb17.txt,27,1976,976
train,data/preprocessed_detection/train/images/train_461_png.rf.6a1077df2a10b96d639d9c89f8489f87.jpg,data/preprocessed_detection/train/labels/train_461_png.rf.6a1077df2a10b96d639d9c89f8489f87.txt,32,2048,941
train,data/preprocessed_detection/train/images/train_461_png.rf.e31f036c6c4640d2c890799b58454b21.jpg,data/preprocessed_detection/train/labels/train_461_png.rf.e31f036c6c4640d2c890799b58454b21.txt,32,2048,941
train,data/preprocessed_detection/train/images/train_461_png.rf.f06cf5e1fe4dead104eb0e6e0756f7ae.jpg,data/preprocessed_detection/train/labels/train_461_png.rf.f06cf5e1fe4dead104eb0e6e0756f7ae.txt,32,2048,941
train,data/preprocessed_detection/train/images/train_462_png.rf.134a9987feeeeb9992d852fe12e36c9f.jpg,data/preprocessed_detection/train/labels/train_462_png.rf.134a9987feeeeb9992d852fe12e36c9f.txt,23,2048,978
train,data/preprocessed_detection/train/images/train_462_png.rf.22d7e43320dddbe29454475ccee8bb21.jpg,data/preprocessed_detection/train/labels/train_462_png.rf.22d7e43320dddbe29454475ccee8bb21.txt,23,2048,978
train,data/preprocessed_detection/train/images/train_462_png.rf.6d3399223b8ca8f02a893f6fd99ecbcb.jpg,data/preprocessed_detection/train/labels/train_462_png.rf.6d3399223b8ca8f02a893f6fd99ecbcb.txt,23,2048,978
train,data/preprocessed_detection/train/images/train_464_png.rf.3eea3850eb6b92e2c59735795b6c70d3.jpg,data/preprocessed_detection/train/labels/train_464_png.rf.3eea3850eb6b92e2c59735795b6c70d3.txt,26,2048,954
train,data/preprocessed_detection/train/images/train_464_png.rf.7752cbd7a85b89e0b2a6f68e07f02a77.jpg,data/preprocessed_detection/train/labels/train_464_png.rf.7752cbd7a85b89e0b2a6f68e07f02a77.txt,26,2048,954
train,data/preprocessed_detection/train/images/train_464_png.rf.9d49be3f7525b899139eaa308adbd86b.jpg,data/preprocessed_detection/train/labels/train_464_png.rf.9d49be3f7525b899139eaa308adbd86b.txt,26,2048,954
train,data/preprocessed_detection/train/images/train_467_png.rf.1010a2943f99c37141a1fe5c380f9f3b.jpg,data/preprocessed_detection/train/labels/train_467_png.rf.1010a2943f99c37141a1fe5c380f9f3b.txt,31,2047,972
train,data/preprocessed_detection/train/images/train_467_png.rf.6b06092b4eca45ef52fae1b18224b285.jpg,data/preprocessed_detection/train/labels/train_467_png.rf.6b06092b4eca45ef52fae1b18224b285.txt,31,2047,972
train,data/preprocessed_detection/train/images/train_467_png.rf.e0052f355dd8aa59f6326eeb4f5a01fa.jpg,data/preprocessed_detection/train/labels/train_467_png.rf.e0052f355dd8aa59f6326eeb4f5a01fa.txt,31,2047,972
train,data/preprocessed_detection/train/images/train_46_png.rf.3d41137a67ec9342b816108fee69f705.jpg,data/preprocessed_detection/train/labels/train_46_png.rf.3d41137a67ec9342b816108fee69f705.txt,25,2048,912
train,data/preprocessed_detection/train/images/train_46_png.rf.7864c99ed0e142346f0330368ff36aa6.jpg,data/preprocessed_detection/train/labels/train_46_png.rf.7864c99ed0e142346f0330368ff36aa6.txt,25,2048,912
train,data/preprocessed_detection/train/images/train_46_png.rf.7efb8e63b98b7fa85a763549d2fdec68.jpg,data/preprocessed_detection/train/labels/train_46_png.rf.7efb8e63b98b7fa85a763549d2fdec68.txt,25,2048,912
train,data/preprocessed_detection/train/images/train_470_png.rf.ae08f1925460dd91ce9f7b71fee4f0ea.jpg,data/preprocessed_detection/train/labels/train_470_png.rf.ae08f1925460dd91ce9f7b71fee4f0ea.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_470_png.rf.db3a37b87e0f336352166590d5801b4d.jpg,data/preprocessed_detection/train/labels/train_470_png.rf.db3a37b87e0f336352166590d5801b4d.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_470_png.rf.ec08cd1c792b8959ceffb07eb1727feb.jpg,data/preprocessed_detection/train/labels/train_470_png.rf.ec08cd1c792b8959ceffb07eb1727feb.txt,31,2048,928
train,data/preprocessed_detection/train/images/train_471_png.rf.28bba4b14e631af5b4c36b1e00447ea4.jpg,data/preprocessed_detection/train/labels/train_471_png.rf.28bba4b14e631af5b4c36b1e00447ea4.txt,27,2048,940
train,data/preprocessed_detection/train/images/train_471_png.rf.29f27f8d5a12498360bf4b3a60458909.jpg,data/preprocessed_detection/train/labels/train_471_png.rf.29f27f8d5a12498360bf4b3a60458909.txt,27,2048,940
train,data/preprocessed_detection/train/images/train_471_png.rf.fd63fdcb7d7dee0ce4ff25863d5fb10c.jpg,data/preprocessed_detection/train/labels/train_471_png.rf.fd63fdcb7d7dee0ce4ff25863d5fb10c.txt,27,2048,940
train,data/preprocessed_detection/train/images/train_474_png.rf.5f27ce7d3c4e3f0ed845e51bba6764c2.jpg,data/preprocessed_detection/train/labels/train_474_png.rf.5f27ce7d3c4e3f0ed845e51bba6764c2.txt,29,2048,991
train,data/preprocessed_detection/train/images/train_474_png.rf.62daa7c8e6fca3fe7f4a1a9c898b97f4.jpg,data/preprocessed_detection/train/labels/train_474_png.rf.62daa7c8e6fca3fe7f4a1a9c898b97f4.txt,29,2048,991
train,data/preprocessed_detection/train/images/train_474_png.rf.9c4979b52c6fe9102aee38f5714ffdf5.jpg,data/preprocessed_detection/train/labels/train_474_png.rf.9c4979b52c6fe9102aee38f5714ffdf5.txt,29,2048,991
train,data/preprocessed_detection/train/images/train_476_png.rf.2364a85b0b7068f9635d7161143f2245.jpg,data/preprocessed_detection/train/labels/train_476_png.rf.2364a85b0b7068f9635d7161143f2245.txt,31,2048,947
train,data/preprocessed_detection/train/images/train_476_png.rf.421b0bb062346ef44f0ca5bebc74f372.jpg,data/preprocessed_detection/train/labels/train_476_png.rf.421b0bb062346ef44f0ca5bebc74f372.txt,31,2048,947
train,data/preprocessed_detection/train/images/train_476_png.rf.4b2c3d7c3eb83b2d71f4800aa9bd3480.jpg,data/preprocessed_detection/train/labels/train_476_png.rf.4b2c3d7c3eb83b2d71f4800aa9bd3480.txt,31,2048,947
train,data/preprocessed_detection/train/images/train_47_png.rf.3999b5649c4a5d154521e5137d0985e0.jpg,data/preprocessed_detection/train/labels/train_47_png.rf.3999b5649c4a5d154521e5137d0985e0.txt,27,2048,971
train,data/preprocessed_detection/train/images/train_47_png.rf.43db31a0113225aa3a0e30ffcc812853.jpg,data/preprocessed_detection/train/labels/train_47_png.rf.43db31a0113225aa3a0e30ffcc812853.txt,27,2048,971
train,data/preprocessed_detection/train/images/train_47_png.rf.f842427b83234c8d420b6362a9c2e867.jpg,data/preprocessed_detection/train/labels/train_47_png.rf.f842427b83234c8d420b6362a9c2e867.txt,27,2048,971
train,data/preprocessed_detection/train/images/train_480_png.rf.643a80f84ee6bc82038fd78b05e4ed9a.jpg,data/preprocessed_detection/train/labels/train_480_png.rf.643a80f84ee6bc82038fd78b05e4ed9a.txt,30,2048,930
train,data/preprocessed_detection/train/images/train_480_png.rf.f3030535f8cb4df187dd49b93eb0f269.jpg,data/preprocessed_detection/train/labels/train_480_png.rf.f3030535f8cb4df187dd49b93eb0f269.txt,30,2048,930
train,data/preprocessed_detection/train/images/train_480_png.rf.f570e40baae7bc75215db7ad534647a7.jpg,data/preprocessed_detection/train/labels/train_480_png.rf.f570e40baae7bc75215db7ad534647a7.txt,30,2048,930
train,data/preprocessed_detection/train/images/train_481_png.rf.1b7d826ac76ca9d3b71e4c16e88f2a38.jpg,data/preprocessed_detection/train/labels/train_481_png.rf.1b7d826ac76ca9d3b71e4c16e88f2a38.txt,28,2048,966
train,data/preprocessed_detection/train/images/train_481_png.rf.40871ac0632491671c7c0e62da2ca22a.jpg,data/preprocessed_detection/train/labels/train_481_png.rf.40871ac0632491671c7c0e62da2ca22a.txt,28,2048,966
train,data/preprocessed_detection/train/images/train_481_png.rf.59fef53f063f56f444ff1647b4b5dc79.jpg,data/preprocessed_detection/train/labels/train_481_png.rf.59fef53f063f56f444ff1647b4b5dc79.txt,28,2048,966
train,data/preprocessed_detection/train/images/train_482_png.rf.53809b84f38887389f5c8aac8843565b.jpg,data/preprocessed_detection/train/labels/train_482_png.rf.53809b84f38887389f5c8aac8843565b.txt,30,2048,968
train,data/preprocessed_detection/train/images/train_482_png.rf.8837793b603994dff391e10485adfff9.jpg,data/preprocessed_detection/train/labels/train_482_png.rf.8837793b603994dff391e10485adfff9.txt,30,2048,968
train,data/preprocessed_detection/train/images/train_482_png.rf.f17ce7b5a6882c4e401c8ab1ff1c6b9c.jpg,data/preprocessed_detection/train/labels/train_482_png.rf.f17ce7b5a6882c4e401c8ab1ff1c6b9c.txt,30,2048,968
